Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HG02814	(1, 31.6263)	(2, 31.6592)	(3, 31.8445)	(4, 35.461)	(5, 35.5492)	(6, 35.5098)	(7, 35.5518)	(8, 35.4876)	(9, 36.9771)	(10, 36.993)	(11, 37.013)	(12, 37.0247)	(13, 36.4825)	(14, 37.7575)	(15, 38.0816)	(16, 37.8888)	(17, 38.0513)	(18, 37.8784)	(19, 37.8937)	(20, 37.8799)	(21, 37.9323)	(22, 37.9396)	(23, 37.9478)	(24, 37.9256)	(25, 37.8872)	(26, 37.6699)	(27, 37.725)	(28, 37.3599)	(29, 36.9711)	(30, 37.2651)	(31, 36.9568)	(32, 37.21)	(33, 37.0611)	(34, 36.8611)	(35, 36.7322)	(36, 36.2681)	(37, 36.0428)	(38, 35.9235)	(39, 36.0267)	(40, 35.972)	(41, 35.935)	(42, 35.958)	(43, 36.0858)	(44, 36.0052)	(45, 35.7061)	(46, 35.8569)	(47, 35.9261)	(48, 36.1541)	(49, 35.9293)	(50, 35.9994)	(51, 35.4999)	(52, 35.4491)	(53, 35.9237)	(54, 36.2583)	(55, 36.147)	(56, 35.8289)	(57, 35.9865)	(58, 35.8758)	(59, 35.8423)	(60, 35.5589)	(61, 34.9862)	(62, 35.4127)	(63, 35.0955)	(64, 34.7319)	(65, 34.5633)	(66, 34.7248)	(67, 34.3955)	(68, 34.5096)	(69, 34.2195)	(70, 34.1038)	(71, 33.8351)	(72, 33.7007)	(73, 33.3703)	(74, 32.9324)	(75, 32.6927)	(76, 32.2987)	(77, 31.7013)	(78, 31.7447)	(79, 31.4466)	(80, 31.2071)	(81, 30.925)	(82, 30.8833)	(83, 30.2289)	(84, 30.1237)	(85, 30.163)	(86, 29.8269)	(87, 29.5802)	(88, 29.1078)	(89, 29.0883)	(90, 28.9314)	(91, 28.5857)	(92, 28.2857)	(93, 28.1618)	(94, 28.0257)	(95, 27.7872)	(96, 27.4992)	(97, 26.8865)	(98, 26.6785)	(99, 26.3134)	(100, 25.9655)	
HG02840	(1, 31.2874)	(2, 31.6109)	(3, 31.6509)	(4, 35.153)	(5, 35.1834)	(6, 35.1131)	(7, 35.2555)	(8, 35.1399)	(9, 36.6268)	(10, 36.7587)	(11, 36.7183)	(12, 36.7511)	(13, 36.6626)	(14, 37.6318)	(15, 37.596)	(16, 37.6793)	(17, 37.7336)	(18, 37.7558)	(19, 37.6315)	(20, 37.8698)	(21, 37.7508)	(22, 37.7713)	(23, 37.7775)	(24, 37.7246)	(25, 37.6532)	(26, 37.4933)	(27, 37.2476)	(28, 37.0712)	(29, 37.0755)	(30, 37.1894)	(31, 37.1285)	(32, 37.1333)	(33, 36.9806)	(34, 37.0363)	(35, 36.898)	(36, 36.7808)	(37, 36.5623)	(38, 36.4086)	(39, 36.1966)	(40, 35.6108)	(41, 36.1042)	(42, 36.0544)	(43, 35.8987)	(44, 35.9037)	(45, 36.0175)	(46, 35.7116)	(47, 35.6353)	(48, 36.1268)	(49, 36.2372)	(50, 36.2789)	(51, 35.3828)	(52, 35.6595)	(53, 36.051)	(54, 36.2992)	(55, 36.0812)	(56, 36.1315)	(57, 36.0927)	(58, 35.908)	(59, 35.7799)	(60, 35.6725)	(61, 35.6643)	(62, 35.3412)	(63, 35.2769)	(64, 34.883)	(65, 34.5029)	(66, 34.5893)	(67, 34.5721)	(68, 34.2374)	(69, 34.0775)	(70, 33.7284)	(71, 33.6197)	(72, 33.4597)	(73, 33.2942)	(74, 32.9934)	(75, 32.8632)	(76, 32.7037)	(77, 32.4778)	(78, 32.199)	(79, 31.9839)	(80, 31.6997)	(81, 31.4315)	(82, 30.9463)	(83, 30.7491)	(84, 30.572)	(85, 30.3435)	(86, 30.1145)	(87, 29.8431)	(88, 29.5639)	(89, 29.4267)	(90, 29.2102)	(91, 28.9685)	(92, 28.7397)	(93, 28.4533)	(94, 28.127)	(95, 27.8441)	(96, 27.5079)	(97, 27.1371)	(98, 26.791)	(99, 26.2808)	(100, 25.8072)	
HG02878	(1, 31.8049)	(2, 32.0755)	(3, 32.2193)	(4, 35.7484)	(5, 35.7483)	(6, 35.7696)	(7, 35.7598)	(8, 35.7964)	(9, 37.2103)	(10, 37.3638)	(11, 37.3366)	(12, 37.2662)	(13, 37.2392)	(14, 38.5512)	(15, 38.4318)	(16, 38.4956)	(17, 38.5372)	(18, 38.5488)	(19, 38.5419)	(20, 38.4618)	(21, 38.3489)	(22, 38.4342)	(23, 38.2883)	(24, 38.2424)	(25, 38.2412)	(26, 38.2095)	(27, 38.0671)	(28, 37.9577)	(29, 37.8904)	(30, 37.8899)	(31, 37.8111)	(32, 37.7911)	(33, 37.611)	(34, 37.5815)	(35, 37.4609)	(36, 37.4239)	(37, 37.2873)	(38, 37.2077)	(39, 37.1083)	(40, 37.0425)	(41, 37.1134)	(42, 37.0269)	(43, 36.7766)	(44, 36.8538)	(45, 36.8225)	(46, 36.7474)	(47, 36.5475)	(48, 36.9299)	(49, 37.1095)	(50, 37.1024)	(51, 36.4483)	(52, 36.7222)	(53, 36.9738)	(54, 37.018)	(55, 37.0912)	(56, 37.0756)	(57, 36.7421)	(58, 36.687)	(59, 36.293)	(60, 36.3623)	(61, 36.3305)	(62, 36.2243)	(63, 36.0948)	(64, 35.8696)	(65, 35.7878)	(66, 35.6162)	(67, 35.2521)	(68, 35.1217)	(69, 35.0139)	(70, 34.7287)	(71, 34.4123)	(72, 34.3055)	(73, 34.1144)	(74, 33.9581)	(75, 33.8202)	(76, 33.5021)	(77, 33.3501)	(78, 33.0465)	(79, 32.8143)	(80, 32.6292)	(81, 32.4024)	(82, 32.145)	(83, 31.9775)	(84, 31.6842)	(85, 31.4977)	(86, 31.2414)	(87, 31.0488)	(88, 30.7422)	(89, 30.5719)	(90, 30.3478)	(91, 30.0946)	(92, 29.8422)	(93, 29.5576)	(94, 29.0885)	(95, 29.0206)	(96, 28.8103)	(97, 28.4354)	(98, 28.1291)	(99, 27.7032)	(100, 27.3901)	
HG02977	(1, 31.425)	(2, 31.5876)	(3, 31.6661)	(4, 35.2281)	(5, 35.1979)	(6, 35.2471)	(7, 35.2256)	(8, 35.2453)	(9, 36.7755)	(10, 36.741)	(11, 36.6708)	(12, 36.6507)	(13, 36.6451)	(14, 37.8367)	(15, 37.8149)	(16, 37.7525)	(17, 37.7417)	(18, 37.6987)	(19, 37.7611)	(20, 37.743)	(21, 37.6776)	(22, 37.6209)	(23, 37.6084)	(24, 37.5732)	(25, 37.5241)	(26, 37.4726)	(27, 37.3714)	(28, 37.3145)	(29, 37.2765)	(30, 37.1962)	(31, 37.1617)	(32, 37.0856)	(33, 37.0084)	(34, 36.8568)	(35, 36.733)	(36, 36.7092)	(37, 36.6594)	(38, 36.5764)	(39, 36.4687)	(40, 36.393)	(41, 36.3286)	(42, 36.4573)	(43, 36.6112)	(44, 36.6532)	(45, 36.6927)	(46, 36.6989)	(47, 36.67)	(48, 36.6293)	(49, 36.5705)	(50, 36.5006)	(51, 35.4899)	(52, 35.9336)	(53, 36.3024)	(54, 36.4967)	(55, 36.5119)	(56, 36.4498)	(57, 36.3929)	(58, 36.2921)	(59, 36.1922)	(60, 36.0918)	(61, 35.9664)	(62, 35.871)	(63, 35.7544)	(64, 35.5751)	(65, 35.436)	(66, 35.29)	(67, 35.1612)	(68, 34.9802)	(69, 34.7987)	(70, 34.6793)	(71, 34.4865)	(72, 34.3265)	(73, 34.1579)	(74, 33.9574)	(75, 33.7407)	(76, 33.5662)	(77, 33.3627)	(78, 33.1628)	(79, 32.977)	(80, 32.7885)	(81, 32.6026)	(82, 32.4307)	(83, 32.175)	(84, 31.9951)	(85, 31.8321)	(86, 31.677)	(87, 31.512)	(88, 31.3233)	(89, 31.1552)	(90, 30.9846)	(91, 30.8137)	(92, 30.6586)	(93, 30.5193)	(94, 30.3484)	(95, 30.1432)	(96, 29.941)	(97, 29.7412)	(98, 29.5074)	(99, 29.2271)	(100, 28.9414)	
HG02981	(1, 32.1193)	(2, 32.2891)	(3, 32.3536)	(4, 35.8414)	(5, 35.8423)	(6, 35.8678)	(7, 35.876)	(8, 35.8626)	(9, 37.5178)	(10, 37.5048)	(11, 37.4815)	(12, 37.4607)	(13, 37.4302)	(14, 38.7905)	(15, 38.7803)	(16, 38.7363)	(17, 38.6904)	(18, 38.6622)	(19, 38.6896)	(20, 38.6263)	(21, 38.5544)	(22, 38.5109)	(23, 38.4377)	(24, 38.4148)	(25, 38.358)	(26, 38.2984)	(27, 38.2227)	(28, 38.1553)	(29, 38.0636)	(30, 37.9909)	(31, 38.2501)	(32, 38.2872)	(33, 38.2817)	(34, 38.2753)	(35, 38.2306)	(36, 38.2072)	(37, 38.1429)	(38, 38.1232)	(39, 38.0797)	(40, 38.0406)	(41, 37.9855)	(42, 37.9276)	(43, 37.8579)	(44, 37.7971)	(45, 37.7128)	(46, 37.6411)	(47, 37.5478)	(48, 37.4751)	(49, 37.3877)	(50, 37.3044)	(51, 36.1799)	(52, 36.6013)	(53, 36.9092)	(54, 37.0228)	(55, 37.0123)	(56, 36.949)	(57, 36.8382)	(58, 36.7342)	(59, 36.7464)	(60, 36.7349)	(61, 36.6615)	(62, 36.5661)	(63, 36.4387)	(64, 36.3126)	(65, 36.1494)	(66, 36.0015)	(67, 35.827)	(68, 35.6604)	(69, 35.446)	(70, 35.2533)	(71, 35.0323)	(72, 34.8376)	(73, 34.6187)	(74, 34.4296)	(75, 34.2073)	(76, 33.9932)	(77, 33.7629)	(78, 33.5626)	(79, 33.3297)	(80, 33.1121)	(81, 32.8871)	(82, 32.6826)	(83, 32.4753)	(84, 32.2796)	(85, 32.0722)	(86, 31.8908)	(87, 31.6728)	(88, 31.49)	(89, 31.2881)	(90, 31.0971)	(91, 30.8842)	(92, 30.7035)	(93, 30.4832)	(94, 30.277)	(95, 30.0407)	(96, 29.7827)	(97, 29.4912)	(98, 29.1608)	(99, 28.728)	(100, 28.1651)	
HG02982	(1, 32.5397)	(2, 32.6676)	(3, 32.7185)	(4, 36.084)	(5, 36.0871)	(6, 36.1524)	(7, 36.1079)	(8, 36.1144)	(9, 37.8725)	(10, 37.9105)	(11, 37.8827)	(12, 37.8535)	(13, 37.8518)	(14, 39.3343)	(15, 39.2904)	(16, 39.2309)	(17, 39.2333)	(18, 39.1289)	(19, 39.1241)	(20, 39.1274)	(21, 39.1098)	(22, 39.0429)	(23, 38.9946)	(24, 38.915)	(25, 38.8208)	(26, 38.8345)	(27, 38.7449)	(28, 38.7033)	(29, 38.5035)	(30, 38.5672)	(31, 38.6872)	(32, 38.7864)	(33, 38.7842)	(34, 38.7961)	(35, 38.7616)	(36, 38.7334)	(37, 38.5662)	(38, 38.6139)	(39, 38.5416)	(40, 38.5472)	(41, 38.4501)	(42, 38.367)	(43, 38.2916)	(44, 38.2092)	(45, 38.1627)	(46, 38.0092)	(47, 37.9223)	(48, 37.9227)	(49, 37.8299)	(50, 37.761)	(51, 36.5839)	(52, 36.97)	(53, 37.2759)	(54, 37.4384)	(55, 37.3904)	(56, 37.3836)	(57, 37.2793)	(58, 37.1749)	(59, 37.3065)	(60, 37.2459)	(61, 37.2425)	(62, 37.0192)	(63, 36.9616)	(64, 36.7962)	(65, 36.6567)	(66, 36.4412)	(67, 36.33)	(68, 36.2617)	(69, 36.1251)	(70, 35.9056)	(71, 35.5949)	(72, 35.4882)	(73, 35.2444)	(74, 35.0058)	(75, 34.8061)	(76, 34.5486)	(77, 34.314)	(78, 34.1238)	(79, 33.896)	(80, 33.6589)	(81, 33.5659)	(82, 33.3817)	(83, 33.149)	(84, 32.9495)	(85, 32.7632)	(86, 32.6376)	(87, 32.4059)	(88, 32.2794)	(89, 32.0714)	(90, 31.9169)	(91, 31.7381)	(92, 31.5917)	(93, 31.4571)	(94, 31.2679)	(95, 31.1116)	(96, 30.9847)	(97, 30.7528)	(98, 30.4239)	(99, 30.1635)	(100, 29.7281)	
HG03139	(1, 31.2824)	(2, 31.4459)	(3, 31.4893)	(4, 35.0185)	(5, 35.0119)	(6, 35.0824)	(7, 35.0804)	(8, 35.0826)	(9, 36.5426)	(10, 36.4991)	(11, 36.5188)	(12, 36.5012)	(13, 36.4821)	(14, 37.6636)	(15, 37.6169)	(16, 37.6179)	(17, 37.5889)	(18, 37.5981)	(19, 37.6729)	(20, 37.6334)	(21, 37.5285)	(22, 37.534)	(23, 37.4638)	(24, 37.5117)	(25, 37.5123)	(26, 37.503)	(27, 37.4475)	(28, 37.4587)	(29, 37.4285)	(30, 37.3483)	(31, 37.3321)	(32, 37.249)	(33, 37.1934)	(34, 37.1725)	(35, 37.0795)	(36, 37.0297)	(37, 36.9493)	(38, 36.8508)	(39, 36.8518)	(40, 36.7742)	(41, 36.6758)	(42, 36.684)	(43, 36.6219)	(44, 36.5406)	(45, 36.5048)	(46, 36.4333)	(47, 36.3522)	(48, 36.2556)	(49, 36.1534)	(50, 36.0741)	(51, 34.4518)	(52, 35.0964)	(53, 35.8273)	(54, 36.0997)	(55, 36.1915)	(56, 36.2334)	(57, 36.172)	(58, 36.0665)	(59, 35.9501)	(60, 35.8477)	(61, 35.7331)	(62, 35.6127)	(63, 35.4421)	(64, 35.2786)	(65, 35.1275)	(66, 34.9146)	(67, 34.811)	(68, 34.5814)	(69, 34.4453)	(70, 34.2937)	(71, 34.0664)	(72, 33.8793)	(73, 33.7135)	(74, 33.4609)	(75, 33.2924)	(76, 33.0936)	(77, 32.915)	(78, 32.6618)	(79, 32.4597)	(80, 32.2428)	(81, 32.0237)	(82, 31.7675)	(83, 31.5736)	(84, 31.4125)	(85, 31.2192)	(86, 31.0454)	(87, 30.8635)	(88, 30.6426)	(89, 30.4534)	(90, 30.2132)	(91, 30.165)	(92, 30.0364)	(93, 29.8394)	(94, 29.6302)	(95, 29.3942)	(96, 29.1117)	(97, 28.8811)	(98, 28.5831)	(99, 28.2407)	(100, 27.6921)	
HG03157	(1, 31.2103)	(2, 31.3754)	(3, 31.4216)	(4, 34.9448)	(5, 34.935)	(6, 35.0028)	(7, 34.9962)	(8, 34.9977)	(9, 36.4409)	(10, 36.3938)	(11, 36.4143)	(12, 36.3973)	(13, 36.3787)	(14, 37.5468)	(15, 37.4974)	(16, 37.4961)	(17, 37.465)	(18, 37.4721)	(19, 37.5465)	(20, 37.5066)	(21, 37.4022)	(22, 37.4089)	(23, 37.3379)	(24, 37.3857)	(25, 37.3865)	(26, 37.3759)	(27, 37.3188)	(28, 37.3276)	(29, 37.2946)	(30, 37.2115)	(31, 37.1916)	(32, 37.1091)	(33, 37.0512)	(34, 37.0304)	(35, 36.9375)	(36, 36.8855)	(37, 36.8043)	(38, 36.7053)	(39, 36.7022)	(40, 36.6203)	(41, 36.5216)	(42, 36.5297)	(43, 36.4634)	(44, 36.3832)	(45, 36.349)	(46, 36.276)	(47, 36.1952)	(48, 36.0974)	(49, 35.9933)	(50, 35.9126)	(51, 34.3076)	(52, 34.9495)	(53, 35.6748)	(54, 35.9468)	(55, 36.0391)	(56, 36.0831)	(57, 36.022)	(58, 35.915)	(59, 35.7976)	(60, 35.6933)	(61, 35.5779)	(62, 35.4594)	(63, 35.2869)	(64, 35.1216)	(65, 34.9712)	(66, 34.7584)	(67, 34.6544)	(68, 34.4227)	(69, 34.2867)	(70, 34.1331)	(71, 33.9026)	(72, 33.7125)	(73, 33.5448)	(74, 33.2903)	(75, 33.1159)	(76, 32.9128)	(77, 32.7325)	(78, 32.473)	(79, 32.265)	(80, 32.0408)	(81, 31.8186)	(82, 31.5548)	(83, 31.3521)	(84, 31.1827)	(85, 30.9821)	(86, 30.7991)	(87, 30.6105)	(88, 30.3802)	(89, 30.1823)	(90, 29.9295)	(91, 29.8719)	(92, 29.7316)	(93, 29.5237)	(94, 29.3003)	(95, 29.0541)	(96, 28.7574)	(97, 28.5134)	(98, 28.2009)	(99, 27.846)	(100, 27.2836)	
HG03267	(1, 31.4549)	(2, 31.6097)	(3, 31.6854)	(4, 35.2283)	(5, 35.2336)	(6, 35.2655)	(7, 35.2454)	(8, 35.2215)	(9, 36.7517)	(10, 36.7492)	(11, 36.7331)	(12, 36.7106)	(13, 36.6847)	(14, 37.8762)	(15, 37.8678)	(16, 37.8153)	(17, 37.7833)	(18, 37.7487)	(19, 37.7959)	(20, 37.7791)	(21, 37.7445)	(22, 37.6557)	(23, 37.6162)	(24, 37.5882)	(25, 37.5247)	(26, 37.4704)	(27, 37.4233)	(28, 37.3295)	(29, 37.2959)	(30, 37.2078)	(31, 37.173)	(32, 37.1039)	(33, 36.9858)	(34, 36.8739)	(35, 36.793)	(36, 36.7322)	(37, 36.6923)	(38, 36.6109)	(39, 36.5356)	(40, 36.4542)	(41, 36.3877)	(42, 36.4593)	(43, 36.5997)	(44, 36.7034)	(45, 36.7406)	(46, 36.7256)	(47, 36.717)	(48, 36.6518)	(49, 36.6393)	(50, 36.546)	(51, 35.5445)	(52, 35.9775)	(53, 36.3491)	(54, 36.489)	(55, 36.5134)	(56, 36.509)	(57, 36.425)	(58, 36.3423)	(59, 36.2619)	(60, 36.1267)	(61, 35.9909)	(62, 35.8991)	(63, 35.7692)	(64, 35.6474)	(65, 35.4957)	(66, 35.3377)	(67, 35.2118)	(68, 35.0385)	(69, 34.8649)	(70, 34.7253)	(71, 34.5344)	(72, 34.3559)	(73, 34.1792)	(74, 34.0109)	(75, 33.809)	(76, 33.6093)	(77, 33.4128)	(78, 33.2136)	(79, 33.0345)	(80, 32.8272)	(81, 32.6241)	(82, 32.423)	(83, 32.2549)	(84, 32.0495)	(85, 31.893)	(86, 31.7259)	(87, 31.5439)	(88, 31.3337)	(89, 31.1854)	(90, 31.0229)	(91, 30.8524)	(92, 30.7068)	(93, 30.5565)	(94, 30.3772)	(95, 30.1762)	(96, 29.973)	(97, 29.754)	(98, 29.525)	(99, 29.2689)	(100, 28.968)	
HG03603	(1, 31.7964)	(2, 31.8866)	(3, 31.92)	(4, 35.4636)	(5, 35.4775)	(6, 35.4981)	(7, 35.5221)	(8, 35.5167)	(9, 37.1196)	(10, 37.1323)	(11, 37.1442)	(12, 37.1312)	(13, 37.1266)	(14, 38.443)	(15, 38.4173)	(16, 38.4089)	(17, 38.388)	(18, 38.3653)	(19, 38.4149)	(20, 38.3904)	(21, 38.3519)	(22, 38.322)	(23, 38.2813)	(24, 38.2508)	(25, 38.2259)	(26, 38.2092)	(27, 38.1326)	(28, 38.0775)	(29, 38.0294)	(30, 37.9954)	(31, 37.9259)	(32, 37.8706)	(33, 37.8307)	(34, 37.7795)	(35, 37.7059)	(36, 37.6406)	(37, 37.5925)	(38, 37.5356)	(39, 37.4575)	(40, 37.4279)	(41, 37.3182)	(42, 37.2685)	(43, 37.1975)	(44, 37.1163)	(45, 37.3537)	(46, 37.4462)	(47, 37.5063)	(48, 37.5038)	(49, 37.512)	(50, 37.448)	(51, 36.1525)	(52, 36.6823)	(53, 37.1026)	(54, 37.2467)	(55, 37.2855)	(56, 37.2676)	(57, 37.1858)	(58, 37.0998)	(59, 37.0164)	(60, 36.9152)	(61, 36.8124)	(62, 36.6819)	(63, 36.542)	(64, 36.4134)	(65, 36.2673)	(66, 36.1211)	(67, 35.988)	(68, 35.8375)	(69, 35.6698)	(70, 35.511)	(71, 35.3382)	(72, 35.1591)	(73, 34.9807)	(74, 34.802)	(75, 34.6291)	(76, 34.4438)	(77, 34.252)	(78, 34.0842)	(79, 33.8955)	(80, 33.7202)	(81, 33.545)	(82, 33.3861)	(83, 33.2137)	(84, 33.039)	(85, 32.8767)	(86, 32.7294)	(87, 32.5832)	(88, 32.4556)	(89, 32.3174)	(90, 32.1925)	(91, 32.067)	(92, 31.9336)	(93, 31.8198)	(94, 31.6894)	(95, 31.5358)	(96, 31.3984)	(97, 31.2381)	(98, 31.0632)	(99, 30.8879)	(100, 30.6883)	
HG03672	(1, 31.9518)	(2, 32.1313)	(3, 32.1696)	(4, 35.7007)	(5, 35.7149)	(6, 35.7097)	(7, 35.6893)	(8, 35.6552)	(9, 37.3012)	(10, 37.2828)	(11, 37.2726)	(12, 37.2297)	(13, 37.1872)	(14, 38.5021)	(15, 38.4774)	(16, 38.4382)	(17, 38.4324)	(18, 38.3986)	(19, 38.4237)	(20, 38.3992)	(21, 38.3235)	(22, 38.2721)	(23, 38.231)	(24, 38.1746)	(25, 38.1147)	(26, 38.0277)	(27, 37.999)	(28, 37.9057)	(29, 37.8531)	(30, 37.7189)	(31, 37.6519)	(32, 37.571)	(33, 37.4585)	(34, 37.3888)	(35, 37.297)	(36, 37.4113)	(37, 37.3511)	(38, 37.3604)	(39, 37.3154)	(40, 37.2585)	(41, 37.1869)	(42, 37.0897)	(43, 36.9918)	(44, 36.8979)	(45, 36.8204)	(46, 36.7132)	(47, 36.7906)	(48, 36.8206)	(49, 36.7855)	(50, 36.7438)	(51, 35.2409)	(52, 36.0827)	(53, 36.6438)	(54, 36.8935)	(55, 36.929)	(56, 36.8936)	(57, 36.7831)	(58, 36.6679)	(59, 36.5701)	(60, 36.4577)	(61, 36.3094)	(62, 36.1414)	(63, 35.9714)	(64, 35.8)	(65, 35.6113)	(66, 35.4215)	(67, 35.2232)	(68, 34.9922)	(69, 34.7795)	(70, 34.554)	(71, 34.3181)	(72, 34.0802)	(73, 33.8333)	(74, 33.5812)	(75, 33.3309)	(76, 33.0784)	(77, 32.81)	(78, 32.5289)	(79, 32.2452)	(80, 31.9768)	(81, 31.68)	(82, 31.4153)	(83, 31.1471)	(84, 30.8758)	(85, 30.586)	(86, 30.3258)	(87, 30.0823)	(88, 29.8317)	(89, 29.5554)	(90, 29.2669)	(91, 29.0022)	(92, 28.7409)	(93, 28.4523)	(94, 28.1378)	(95, 27.7543)	(96, 27.4165)	(97, 27.0359)	(98, 26.6288)	(99, 26.2017)	(100, 25.7194)	
HG03723	(1, 31.6122)	(2, 31.8121)	(3, 31.8652)	(4, 35.4463)	(5, 35.4476)	(6, 35.4668)	(7, 35.4404)	(8, 35.4201)	(9, 36.928)	(10, 36.9118)	(11, 36.8981)	(12, 36.8619)	(13, 36.8286)	(14, 38.0314)	(15, 38.0053)	(16, 37.9658)	(17, 37.9222)	(18, 37.8661)	(19, 37.9)	(20, 37.8657)	(21, 37.8159)	(22, 37.7409)	(23, 37.6967)	(24, 37.6413)	(25, 37.5689)	(26, 37.4927)	(27, 37.4093)	(28, 37.3104)	(29, 37.2399)	(30, 37.1472)	(31, 37.0369)	(32, 36.9416)	(33, 36.8317)	(34, 36.7503)	(35, 36.6425)	(36, 36.7652)	(37, 36.7864)	(38, 36.7519)	(39, 36.6912)	(40, 36.6002)	(41, 36.5298)	(42, 36.4302)	(43, 36.3174)	(44, 36.2191)	(45, 36.15)	(46, 36.0042)	(47, 36.0975)	(48, 36.1081)	(49, 36.0736)	(50, 36.0291)	(51, 34.6369)	(52, 35.4823)	(53, 36.0625)	(54, 36.299)	(55, 36.3261)	(56, 36.2733)	(57, 36.1816)	(58, 36.0795)	(59, 35.9558)	(60, 35.8326)	(61, 35.6665)	(62, 35.5186)	(63, 35.2786)	(64, 35.132)	(65, 34.9459)	(66, 34.7593)	(67, 34.5541)	(68, 34.3291)	(69, 34.0824)	(70, 33.8402)	(71, 33.6119)	(72, 33.3391)	(73, 33.0623)	(74, 32.8056)	(75, 32.5141)	(76, 32.2193)	(77, 31.9309)	(78, 31.6191)	(79, 31.3283)	(80, 31.0333)	(81, 30.7145)	(82, 30.4085)	(83, 30.0962)	(84, 29.8051)	(85, 29.4984)	(86, 29.1431)	(87, 28.8703)	(88, 28.596)	(89, 28.2733)	(90, 27.9714)	(91, 27.6586)	(92, 27.3411)	(93, 27.0155)	(94, 26.6494)	(95, 26.2655)	(96, 25.8879)	(97, 25.4761)	(98, 25.0237)	(99, 24.5061)	(100, 23.9435)	
HG03790	(1, 31.6267)	(2, 31.8121)	(3, 31.8008)	(4, 35.3706)	(5, 35.3988)	(6, 35.4322)	(7, 35.4323)	(8, 35.4219)	(9, 36.9717)	(10, 36.9742)	(11, 36.9146)	(12, 36.9161)	(13, 36.8845)	(14, 38.1743)	(15, 38.1543)	(16, 38.0994)	(17, 38.0762)	(18, 38.0848)	(19, 38.0842)	(20, 38.0848)	(21, 38.0586)	(22, 38.0278)	(23, 38.0149)	(24, 37.9875)	(25, 37.9245)	(26, 37.8989)	(27, 37.8517)	(28, 37.8056)	(29, 37.7311)	(30, 37.6885)	(31, 37.6157)	(32, 37.5865)	(33, 37.5185)	(34, 37.4617)	(35, 37.38)	(36, 37.4697)	(37, 37.4506)	(38, 37.4678)	(39, 37.4638)	(40, 37.4182)	(41, 37.3651)	(42, 37.3123)	(43, 37.2518)	(44, 37.2122)	(45, 37.121)	(46, 37.0545)	(47, 36.9826)	(48, 36.925)	(49, 36.8602)	(50, 36.7485)	(51, 36.0956)	(52, 36.29)	(53, 36.4752)	(54, 36.4947)	(55, 36.4702)	(56, 36.3814)	(57, 36.2775)	(58, 36.1709)	(59, 36.0802)	(60, 36.1884)	(61, 36.1969)	(62, 36.1236)	(63, 36.0476)	(64, 35.972)	(65, 35.8376)	(66, 35.671)	(67, 35.5417)	(68, 35.4028)	(69, 35.2219)	(70, 35.0464)	(71, 34.8861)	(72, 34.7182)	(73, 34.5475)	(74, 34.3229)	(75, 34.128)	(76, 33.9398)	(77, 33.7528)	(78, 33.5679)	(79, 33.3534)	(80, 33.1645)	(81, 32.9749)	(82, 32.7467)	(83, 32.5571)	(84, 32.3737)	(85, 32.1862)	(86, 32.0249)	(87, 31.8561)	(88, 31.6955)	(89, 31.5198)	(90, 31.3051)	(91, 31.1174)	(92, 30.9311)	(93, 30.7071)	(94, 30.5051)	(95, 30.3405)	(96, 30.128)	(97, 29.9327)	(98, 29.6955)	(99, 29.4359)	(100, 29.1387)	
